Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,TIME_DETAIL,Value
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,49.7
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,52.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,18.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,23.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,151.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,143.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,74.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,75.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,172.7
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,106.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,57.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,36.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,94.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,60.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,56.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,129.6
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,110.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,93.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,63.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,118.5
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,102.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,84.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,31.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,126.6
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,116.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,54.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,37.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កំពតព្រះសីហនុនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2000,124.4
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ខេត្តក្រចេះព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2000,119.5
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,229.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,165.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,106.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,80.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ឧត្តរមានជ័យនិងសៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2000,124.6
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,83.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,73.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,44.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,104.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,63.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,42.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,146.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,118.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.១ អត្រាមរណភាពកុមារអាយុក្រោម៥ឆ្នាំ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ក្នុង ១០០ កំណើតរស់,2014,79.0
