Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,TIME_DETAIL,Value
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តក្រចេះ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,47.6
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តក្រចេះ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,38.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ឧត្តរមានជ័យ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,47.3
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ឧត្តរមានជ័យ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,39.6
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ឧត្តរមានជ័យ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,36.3
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,22.6
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,22.3
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,25.1
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ភ្នំពេញ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,17.9
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,51.2
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,38.3
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,34.6
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រៃវែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,32.7
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,46.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,61.6
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,44.8
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ពោធិសាត់,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,38.8
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,53.3
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,50.3
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,សៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,35.9
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,51.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,35.4
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,31.2
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ស្វាយរៀង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,32.8
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,42.1
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,38.5
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,41.3
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,តាកែវ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,30.7
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,36.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,36.2
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,26.5
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,24.9
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កំពតព្រះសីហនុនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2000,43.4
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ខេត្តក្រចេះព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2000,51.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,55.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,54.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,54.9
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,39.8
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ឧត្តរមានជ័យនិងសៀមរាប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2000,50.7
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,28.2
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,43.4
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កំពតនិងកែប,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,25.2
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,36.8
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,41.8
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,33.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,42.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,56.4
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,២.២.១ ភាគរយកុមារអាយុក្រោម៥ឆ្នាំដែលមានភាពក្រិនមធ្យមឬធ្ងន់ធ្ងរ,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ៥ ឆ្នាំ,,,ភាគរយ,2014,44.3
