Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,TIME_DETAIL,Value
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,បន្ទាយមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,31.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,បន្ទាយមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,34.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,បន្ទាយមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,26.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,បន្ទាយមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ចាម,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.7
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ចាម,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,35.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ចាម,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,33.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ចាម,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,25.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ឆ្នាំង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,41.9
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ឆ្នាំង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,36.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ឆ្នាំង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,45.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ឆ្នាំង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,27.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ស្ពឺ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,26.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ស្ពឺ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,41.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ស្ពឺ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,39.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ស្ពឺ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,19.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ធំ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.8
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ធំ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ធំ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពង់ធំ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កណ្តាល,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.8
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កណ្តាល,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,30.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កណ្តាល,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,34.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កណ្តាល,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,17.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កោះកុង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2000,31.5
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តក្រចេះ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,37.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តក្រចេះ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,47.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តក្រចេះ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,30.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ឧត្តរមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,19.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ឧត្តរមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ឧត្តរមានជ័យ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,17.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ភ្នំពេញ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,14.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ភ្នំពេញ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,24.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ភ្នំពេញ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,8.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ភ្នំពេញ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,13.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រៃវែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,52.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រៃវែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,52.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រៃវែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,34.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រៃវែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,33.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ពោធិសាត់,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,51.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ពោធិសាត់,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,27.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ពោធិសាត់,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ពោធិសាត់,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,14.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,សៀមរាប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,34.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,សៀមរាប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,28.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,សៀមរាប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,17.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ស្វាយរៀង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,56.2
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ស្វាយរៀង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ស្វាយរៀង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,27.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ស្វាយរៀង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,តាកែវ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.4
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,តាកែវ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,52.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,តាកែវ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,37.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,តាកែវ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,16.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,38.3
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,28.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តបាត់ដំបងនិងប៉ៃលិន,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,12.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពតព្រះសីហនុនិងកែប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2000,42.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ខេត្តក្រចេះព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2000,25.9
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,79.8
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,56.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,30.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,មណ្ឌលគីរីនិងរតនគិរី,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,36.0
2000,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ឧត្តរមានជ័យនិងសៀមរាប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2000,44.6
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពតនិងកែប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,37.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពតនិងកែប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,44.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កំពតនិងកែប,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,37.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,កោះកុងនិងព្រះសីហនុ,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,20.0
2005,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,34.0
2010,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,29.0
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoP, NIS & MoH_Cambodia Demographic and Health Survey",ប្រចាំឆ្នាំ,ជាតិ,៣.៣.២ អត្រាមរណភាពទារកទើបកើត,ព្រះវិហារនិងស្ទឹងត្រែង,,អាយុក្រោម ១ ខែ,,,ក្នុង ១០០ កំណើតរស់,2014,25.0
